Entity,Code,Day,Unvaccinated people (cumulative)
Ecuador,ECU,2021-04-20,16841164
Ecuador,ECU,2021-04-21,16787478
Ecuador,ECU,2021-04-22,16741375
Ecuador,ECU,2021-04-23,16691745
Ecuador,ECU,2021-04-24,16674161
Ecuador,ECU,2021-04-25,16666891
Ecuador,ECU,2021-04-26,16631055
Ecuador,ECU,2021-04-27,16580006
Ecuador,ECU,2021-04-28,16533890
Ecuador,ECU,2021-04-29,16465860
Ecuador,ECU,2021-04-30,16409380
Ecuador,ECU,2021-05-01,16359584
Ecuador,ECU,2021-05-02,16320406
Ecuador,ECU,2021-05-03,16274145
Ecuador,ECU,2021-05-04,16241771
Ecuador,ECU,2021-05-05,16199911
Ecuador,ECU,2021-05-06,16153084
Ecuador,ECU,2021-05-07,16112916
Ecuador,ECU,2021-05-08,16097939
Ecuador,ECU,2021-05-09,16093049
Ecuador,ECU,2021-05-10,16065903
Ecuador,ECU,2021-05-11,16040644
Ecuador,ECU,2021-05-12,16022336
Ecuador,ECU,2021-05-13,15999330
Ecuador,ECU,2021-05-14,15957471
Ecuador,ECU,2021-05-15,15939861
Ecuador,ECU,2021-05-16,15925066
Ecuador,ECU,2021-05-17,15898174
Ecuador,ECU,2021-05-18,15879468
Ecuador,ECU,2021-05-19,15858561
Ecuador,ECU,2021-05-20,15814204
Ecuador,ECU,2021-05-21,15769682
Ecuador,ECU,2021-05-22,15731817
Ecuador,ECU,2021-05-23,15648923
Ecuador,ECU,2021-05-24,15648371
Ecuador,ECU,2021-05-25,15643375
Ecuador,ECU,2021-05-26,15637811
Ecuador,ECU,2021-05-27,15636035
Ecuador,ECU,2021-05-28,15623754
Ecuador,ECU,2021-05-29,15607259
Ecuador,ECU,2021-05-30,15594461
Ecuador,ECU,2021-05-31,15568940
Ecuador,ECU,2021-06-01,15544158
Ecuador,ECU,2021-06-02,15514499
Ecuador,ECU,2021-06-03,15464019
Ecuador,ECU,2021-06-04,15408060
Ecuador,ECU,2021-06-05,15379523
Ecuador,ECU,2021-06-06,15360546
Ecuador,ECU,2021-06-07,15319436
Ecuador,ECU,2021-06-08,15276911
Ecuador,ECU,2021-06-09,15239023
Ecuador,ECU,2021-06-10,15202108
Ecuador,ECU,2021-06-11,15161190
Ecuador,ECU,2021-06-12,15135710
Ecuador,ECU,2021-06-13,15113215
Ecuador,ECU,2021-06-14,15074468
Ecuador,ECU,2021-06-15,15024705
Ecuador,ECU,2021-06-16,14964680
Ecuador,ECU,2021-06-17,14905528
Ecuador,ECU,2021-06-18,14842770
Ecuador,ECU,2021-06-19,14799966
Ecuador,ECU,2021-06-20,14787071
Ecuador,ECU,2021-06-21,14734318
Ecuador,ECU,2021-06-22,14678948
Ecuador,ECU,2021-06-23,14621759
Ecuador,ECU,2021-06-24,14565903
Ecuador,ECU,2021-06-25,14512592
Ecuador,ECU,2021-06-26,14474979
Ecuador,ECU,2021-06-27,14461542
Ecuador,ECU,2021-06-28,14414161
Ecuador,ECU,2021-06-29,14366688
Ecuador,ECU,2021-06-30,14312925
Ecuador,ECU,2021-07-01,14260587
Ecuador,ECU,2021-07-02,14200862
Ecuador,ECU,2021-07-03,14138582
Ecuador,ECU,2021-07-04,14099913
Ecuador,ECU,2021-07-05,13988766
Ecuador,ECU,2021-07-06,13849828
Ecuador,ECU,2021-07-07,13687136
Ecuador,ECU,2021-07-08,13493963
Ecuador,ECU,2021-07-09,13261469
Ecuador,ECU,2021-07-10,13028613
Ecuador,ECU,2021-07-11,12851721
Ecuador,ECU,2021-07-12,12598589
Ecuador,ECU,2021-07-13,12277602
Ecuador,ECU,2021-07-14,11907138
Ecuador,ECU,2021-07-15,11501910
Ecuador,ECU,2021-07-16,11119103
Ecuador,ECU,2021-07-17,10829979
Ecuador,ECU,2021-07-18,10590409
Ecuador,ECU,2021-07-19,10289349
Ecuador,ECU,2021-07-20,9996036
Ecuador,ECU,2021-07-21,9735360
Ecuador,ECU,2021-07-22,9504454
Ecuador,ECU,2021-07-23,9282110
Ecuador,ECU,2021-07-24,9105459
Ecuador,ECU,2021-07-25,8977170
Ecuador,ECU,2021-07-26,8837766
Ecuador,ECU,2021-07-27,8633929
Ecuador,ECU,2021-07-28,8407018
Ecuador,ECU,2021-07-29,8149965.5
Ecuador,ECU,2021-07-30,7881263
Ecuador,ECU,2021-07-31,7680347.5
Ecuador,ECU,2021-08-01,7563948
Ecuador,ECU,2021-08-02,7468947.5
Ecuador,ECU,2021-08-03,7377637.5
Ecuador,ECU,2021-08-04,7298931
Ecuador,ECU,2021-08-05,7232158.5
Ecuador,ECU,2021-08-06,7179420
Ecuador,ECU,2021-08-07,7133572.5
Ecuador,ECU,2021-08-08,7092150
Ecuador,ECU,2021-08-09,7092066.5
Ecuador,ECU,2021-08-10,7089439
Ecuador,ECU,2021-08-11,7087348.5
Ecuador,ECU,2021-08-12,7085795
Ecuador,ECU,2021-08-13,7083506.5
Ecuador,ECU,2021-08-14,7082934
Ecuador,ECU,2021-08-15,7082631.5
Ecuador,ECU,2021-08-16,7081145
Ecuador,ECU,2021-08-17,7076164.5
Ecuador,ECU,2021-08-18,7068910
Ecuador,ECU,2021-08-19,7061501.5
Ecuador,ECU,2021-08-20,7055405
Ecuador,ECU,2021-08-21,7048325.5
Ecuador,ECU,2021-08-22,7042800
Ecuador,ECU,2021-08-23,7032842.5
Ecuador,ECU,2021-08-24,7015739.5
Ecuador,ECU,2021-08-25,6996865
Ecuador,ECU,2021-08-26,6977635.5
Ecuador,ECU,2021-08-27,6958272
Ecuador,ECU,2021-08-28,6944416.5
Ecuador,ECU,2021-08-29,6932534
Ecuador,ECU,2021-08-30,6911018.5
Ecuador,ECU,2021-08-31,6889019
Ecuador,ECU,2021-09-08,6886913
Ecuador,ECU,2021-09-09,6871020.5
Ecuador,ECU,2021-09-10,6854639
Ecuador,ECU,2021-09-11,6851840.5
Ecuador,ECU,2021-09-12,6850615
Ecuador,ECU,2021-09-13,6817964.5
Ecuador,ECU,2021-09-14,6775710
Ecuador,ECU,2021-09-15,6724765
Ecuador,ECU,2021-09-20,6714002.5
Ecuador,ECU,2021-09-21,6666722
Ecuador,ECU,2021-09-22,6664199.5
Ecuador,ECU,2021-09-23,6637292
Ecuador,ECU,2021-09-24,6611470.5
Ecuador,ECU,2021-09-25,6608515
Ecuador,ECU,2021-09-26,6608052.5
Ecuador,ECU,2021-09-27,6570419
Ecuador,ECU,2021-09-28,6472415.5
Ecuador,ECU,2021-09-29,6413897
Ecuador,ECU,2021-09-30,6367285.5
Ecuador,ECU,2021-10-01,6299313
Ecuador,ECU,2021-10-02,6295606.5
Ecuador,ECU,2021-10-03,6294825
Ecuador,ECU,2021-10-04,6265386.5
Ecuador,ECU,2021-10-05,6230367
Ecuador,ECU,2021-10-06,6192308
Ecuador,ECU,2021-10-07,6156915.5
Ecuador,ECU,2021-10-08,6154205
Ecuador,ECU,2021-10-09,6154017.5
Ecuador,ECU,2021-10-10,6154011
Ecuador,ECU,2021-10-11,6123793.5
Ecuador,ECU,2021-10-12,6087134
Ecuador,ECU,2021-10-13,6051042.5
Ecuador,ECU,2021-10-14,6015033
Ecuador,ECU,2021-10-15,5981065.5
Ecuador,ECU,2021-10-16,5974964
Ecuador,ECU,2021-10-17,5971558.5
Ecuador,ECU,2021-10-18,5949850
Ecuador,ECU,2021-10-19,5924114.5
Ecuador,ECU,2021-10-20,5758183
Ecuador,ECU,2021-10-21,5647560.5
Ecuador,ECU,2021-10-22,5549744
Ecuador,ECU,2021-10-23,5540020.5
Ecuador,ECU,2021-10-24,5536679
Ecuador,ECU,2021-10-25,5453355.5
Ecuador,ECU,2021-10-26,5362690
Ecuador,ECU,2021-10-27,5272026.5
Ecuador,ECU,2021-10-28,5180257.5
Ecuador,ECU,2021-10-29,5102903
Ecuador,ECU,2021-10-30,5099988.5
Ecuador,ECU,2021-10-31,5099270
Ecuador,ECU,2021-11-01,5098494.5
Ecuador,ECU,2021-11-02,5097619
Ecuador,ECU,2021-11-03,5096381.5
Ecuador,ECU,2021-11-04,5044358
Ecuador,ECU,2021-11-05,4980818.5
Ecuador,ECU,2021-11-06,4976883
Ecuador,ECU,2021-11-07,4975873.5
Ecuador,ECU,2021-11-08,4922272
Ecuador,ECU,2021-11-09,4865503.5
Ecuador,ECU,2021-11-10,4807666
Ecuador,ECU,2021-11-11,4754608.5
Ecuador,ECU,2021-11-12,4705326
Ecuador,ECU,2021-11-13,4679040.5
Ecuador,ECU,2021-11-14,4665734
Ecuador,ECU,2021-11-15,4615303.5
Ecuador,ECU,2021-11-16,4557238
Ecuador,ECU,2021-11-17,4501836.5
Ecuador,ECU,2021-11-18,4454911.5
Ecuador,ECU,2021-11-19,4400773
Ecuador,ECU,2021-11-20,4373939.5
Ecuador,ECU,2021-11-21,4356543
Ecuador,ECU,2021-11-22,4261060.5
Ecuador,ECU,2021-11-23,4210355
Ecuador,ECU,2021-11-24,4158641.5
Ecuador,ECU,2021-11-25,4106820
Ecuador,ECU,2021-11-26,4063775.5
Ecuador,ECU,2021-11-27,4047649
Ecuador,ECU,2021-11-28,4039674.5
Ecuador,ECU,2021-11-29,4007755
Ecuador,ECU,2021-11-30,3974677.5
Ecuador,ECU,2021-12-01,3945508
Ecuador,ECU,2021-12-02,3913347.5
Ecuador,ECU,2021-12-03,3889600
Ecuador,ECU,2021-12-04,3882649.8
Ecuador,ECU,2021-12-05,3879137.2
Ecuador,ECU,2021-12-06,3861580.8
Ecuador,ECU,2021-12-07,3844569.2
Ecuador,ECU,2021-12-08,3828700.8
Ecuador,ECU,2021-12-09,3807886.2
Ecuador,ECU,2021-12-10,3784629.8
Ecuador,ECU,2021-12-11,3773017.2
Ecuador,ECU,2021-12-12,3766238.8
Ecuador,ECU,2021-12-13,3748697.2
Ecuador,ECU,2021-12-14,3730092.8
Ecuador,ECU,2021-12-15,3700049.5
Ecuador,ECU,2021-12-16,3679954
Ecuador,ECU,2021-12-17,3664738.5
Ecuador,ECU,2021-12-18,3658826
Ecuador,ECU,2021-12-19,3654540.5
Ecuador,ECU,2021-12-20,3642106
Ecuador,ECU,2021-12-21,3627995.5
Ecuador,ECU,2021-12-22,3615392
Ecuador,ECU,2021-12-23,3604022.5
Ecuador,ECU,2021-12-24,3602873
Ecuador,ECU,2021-12-25,3600865.5
Ecuador,ECU,2021-12-26,3599915.2
Ecuador,ECU,2021-12-27,3584497.8
Ecuador,ECU,2021-12-28,3563714.2
Ecuador,ECU,2021-12-29,3543780.8
Ecuador,ECU,2021-12-30,3529767.2
Ecuador,ECU,2021-12-31,3528766.8
Ecuador,ECU,2022-01-01,3528868.2
Ecuador,ECU,2022-01-02,3528071.8
Ecuador,ECU,2022-01-03,3511583.2
Ecuador,ECU,2022-01-04,3491796.8
Ecuador,ECU,2022-01-05,3469794.5
Ecuador,ECU,2022-01-06,3447251
Ecuador,ECU,2022-01-07,3426964.5
Ecuador,ECU,2022-01-08,3420104
Ecuador,ECU,2022-01-09,3413657.5
Ecuador,ECU,2022-01-10,3385285
Ecuador,ECU,2022-01-11,3354982.5
Ecuador,ECU,2022-01-12,3323825
Ecuador,ECU,2022-01-13,3297486.5
Ecuador,ECU,2022-01-14,3273434
Ecuador,ECU,2022-01-15,3265695.5
Ecuador,ECU,2022-01-16,3259126.2
Ecuador,ECU,2022-01-17,3234212.8
Ecuador,ECU,2022-01-18,3215845.2
Ecuador,ECU,2022-01-19,3200411.8
Ecuador,ECU,2022-01-20,3186468.2
Ecuador,ECU,2022-01-21,3173967.8
Ecuador,ECU,2022-01-22,3170364.2
Ecuador,ECU,2022-01-23,3168363.8
Ecuador,ECU,2022-01-24,3157149.2
Ecuador,ECU,2022-01-25,3147205.8
Ecuador,ECU,2022-01-26,3137828.2
Ecuador,ECU,2022-01-27,3129665
Ecuador,ECU,2022-01-28,3122888.5
Ecuador,ECU,2022-01-29,3120686
Ecuador,ECU,2022-01-30,3119416.5
Ecuador,ECU,2022-01-31,3112100
Ecuador,ECU,2022-02-01,3105216.5
Ecuador,ECU,2022-02-02,3098862
Ecuador,ECU,2022-02-03,3092884.5
Ecuador,ECU,2022-02-04,3087018
Ecuador,ECU,2022-02-05,3085268.5
Ecuador,ECU,2022-02-06,3083872
Ecuador,ECU,2022-02-07,3077332.8
Ecuador,ECU,2022-02-08,3071108.2
Ecuador,ECU,2022-02-09,3065272.8
Ecuador,ECU,2022-02-10,3060259.2
Ecuador,ECU,2022-02-11,3055748.8
Ecuador,ECU,2022-02-12,3054510.2
Ecuador,ECU,2022-02-13,3053799.8
Ecuador,ECU,2022-02-14,3049962.2
Ecuador,ECU,2022-02-15,3046001.8
Ecuador,ECU,2022-02-16,3041879.2
Ecuador,ECU,2022-02-17,3038145
Ecuador,ECU,2022-02-18,3034576.5
Ecuador,ECU,2022-02-19,3033526
Ecuador,ECU,2022-02-20,3033015.5
Ecuador,ECU,2022-02-21,3027658
Ecuador,ECU,2022-02-22,3020386.5
Ecuador,ECU,2022-02-23,3013043
Ecuador,ECU,2022-02-24,3006679.5
Ecuador,ECU,2022-02-25,3002086
Ecuador,ECU,2022-02-26,3001722.5
Ecuador,ECU,2022-02-27,3001763
Ecuador,ECU,2022-02-28,3001575.8
Ecuador,ECU,2022-03-01,3001770.2
Ecuador,ECU,2022-03-02,2998887.8
Ecuador,ECU,2022-03-03,2995308.2
Ecuador,ECU,2022-03-04,2991669.8
Ecuador,ECU,2022-03-05,2991043.2
Ecuador,ECU,2022-03-06,2990649.8
Ecuador,ECU,2022-03-07,2987278.2
Ecuador,ECU,2022-03-08,2983932.8
Ecuador,ECU,2022-03-09,2980796.2
Ecuador,ECU,2022-03-10,2973991.8
Ecuador,ECU,2022-03-11,2971330.5
Ecuador,ECU,2022-03-12,2970704
Ecuador,ECU,2022-03-13,2970585.5
Ecuador,ECU,2022-03-14,2968070
Ecuador,ECU,2022-03-15,2965386.5
Ecuador,ECU,2022-03-16,2962893
Ecuador,ECU,2022-03-17,2960354.5
Ecuador,ECU,2022-03-18,2958063
Ecuador,ECU,2022-03-19,2957816.5
Ecuador,ECU,2022-03-20,2957488
Ecuador,ECU,2022-03-21,2955726.5
Ecuador,ECU,2022-03-22,2955421.2
Ecuador,ECU,2022-03-23,2953549.8
Ecuador,ECU,2022-03-24,2951811.2
Ecuador,ECU,2022-03-25,2950258.8
Ecuador,ECU,2022-03-26,2950177.2
Ecuador,ECU,2022-03-27,2950291.8
Ecuador,ECU,2022-03-28,2948710.2
Ecuador,ECU,2022-03-29,2947126.8
Ecuador,ECU,2022-03-30,2943674.2
Ecuador,ECU,2022-03-31,2942118.8
Ecuador,ECU,2022-04-04,2733504
Ecuador,ECU,2022-04-05,2730248.5
Ecuador,ECU,2022-04-06,2727270
Ecuador,ECU,2022-04-07,2724497.5
Ecuador,ECU,2022-04-08,2721684
Ecuador,ECU,2022-04-09,2721315.5
Ecuador,ECU,2022-04-10,2721341
Ecuador,ECU,2022-04-11,2719112.5
Ecuador,ECU,2022-04-12,2716206.2
Ecuador,ECU,2022-04-13,2713220.8
Ecuador,ECU,2022-04-14,2710717.2
Ecuador,ECU,2022-04-15,2710908.8
Ecuador,ECU,2022-04-16,2710977.2
Ecuador,ECU,2022-04-17,2711126.8
Ecuador,ECU,2022-04-18,2708203.2
Ecuador,ECU,2022-04-19,2704949.8
Ecuador,ECU,2022-04-20,2702076.2
Ecuador,ECU,2022-04-21,2698958.8
Ecuador,ECU,2022-04-22,2696171.2
Ecuador,ECU,2022-04-23,2695398
Ecuador,ECU,2022-04-24,2695266.5
Ecuador,ECU,2022-04-25,2691036
Ecuador,ECU,2022-04-26,2686510.5
Ecuador,ECU,2022-04-27,2682059
Ecuador,ECU,2022-04-28,2677774.5
Ecuador,ECU,2022-04-29,2673782
Ecuador,ECU,2022-04-30,2673314.5
Ecuador,ECU,2022-05-01,2673448
Ecuador,ECU,2022-05-02,2673628.5
Ecuador,ECU,2022-05-03,2670784.2
Ecuador,ECU,2022-05-04,2666839.8
Ecuador,ECU,2022-05-05,2664042.2
Ecuador,ECU,2022-05-06,2661433.8
Ecuador,ECU,2022-05-07,2661291.2
Ecuador,ECU,2022-05-08,2661503.8
Ecuador,ECU,2022-05-09,2660300.2
Ecuador,ECU,2022-05-10,2658969.8
Ecuador,ECU,2022-05-11,2657250.2
Ecuador,ECU,2022-05-12,2656145.8
Ecuador,ECU,2022-05-13,2654683.2
Ecuador,ECU,2022-05-14,2654701
Ecuador,ECU,2022-05-15,2654905.5
Ecuador,ECU,2022-05-16,2653395
Ecuador,ECU,2022-05-17,2652436.5
Ecuador,ECU,2022-05-18,2651477
Ecuador,ECU,2022-05-19,2650456.5
Ecuador,ECU,2022-05-20,2649374
Ecuador,ECU,2022-05-21,2649466.5
Ecuador,ECU,2022-05-22,2649736
Ecuador,ECU,2022-05-23,2650005.5
Ecuador,ECU,2022-05-24,2648903
Ecuador,ECU,2022-05-25,2648115.8
Ecuador,ECU,2022-05-26,2647134.2
Ecuador,ECU,2022-05-27,2646070.8
Ecuador,ECU,2022-05-28,2646142.2
Ecuador,ECU,2022-05-29,2646372.8
Ecuador,ECU,2022-05-30,2645590.2
Ecuador,ECU,2022-05-31,2644968.8
Ecuador,ECU,2022-06-01,2644560.2
Ecuador,ECU,2022-06-02,2643964.8
Ecuador,ECU,2022-06-03,2643247.2
Ecuador,ECU,2022-06-04,2643342.8
Ecuador,ECU,2022-06-05,2643510.5
Ecuador,ECU,2022-06-06,2642829
Ecuador,ECU,2022-06-07,2642243.5
Ecuador,ECU,2022-06-08,2641454
Ecuador,ECU,2022-06-09,2640836.5
Ecuador,ECU,2022-06-10,2639934
Ecuador,ECU,2022-06-11,2640052.5
Ecuador,ECU,2022-06-12,2640274
Ecuador,ECU,2022-06-13,2639608.5
Ecuador,ECU,2022-06-14,2638585
Ecuador,ECU,2022-06-15,2637730.8
Ecuador,ECU,2022-06-16,2637027.2
Ecuador,ECU,2022-06-17,2636381.8
Ecuador,ECU,2022-06-18,2636622.2
Ecuador,ECU,2022-06-19,2636929.8
Ecuador,ECU,2022-06-20,2636382.2
Ecuador,ECU,2022-06-21,2635768.8
Ecuador,ECU,2022-06-23,2634580.8
Ecuador,ECU,2022-06-24,2634207.2
Ecuador,ECU,2022-06-25,2634458.8
Ecuador,ECU,2022-06-26,2634771.5
Ecuador,ECU,2022-06-27,2634290
Ecuador,ECU,2022-06-28,2633645.5
Ecuador,ECU,2022-06-29,2633075
Ecuador,ECU,2022-06-30,2632740.5
Ecuador,ECU,2022-07-01,2632381
Ecuador,ECU,2022-07-02,2632644
Ecuador,ECU,2022-07-03,2633022.8
Ecuador,ECU,2022-07-04,2632755.8
Ecuador,ECU,2022-07-05,2632300.5
Ecuador,ECU,2022-07-06,2631623.5
Ecuador,ECU,2022-07-07,2630930.2
Ecuador,ECU,2022-07-08,2630037.2
Ecuador,ECU,2022-07-09,2630239
Ecuador,ECU,2022-07-10,2630526
Ecuador,ECU,2022-07-11,2629882
Ecuador,ECU,2022-07-12,2629156.8
Ecuador,ECU,2022-07-13,2628445.8
Ecuador,ECU,2022-07-14,2627667.5
Ecuador,ECU,2022-07-15,2626984.5
Ecuador,ECU,2022-07-16,2627126.2
Ecuador,ECU,2022-07-17,2627450.2
Ecuador,ECU,2022-07-18,2626713
Ecuador,ECU,2022-07-19,2626002
Ecuador,ECU,2022-07-20,2625097.8
Ecuador,ECU,2022-07-21,2624219.8
Ecuador,ECU,2022-07-22,2623370.8
Ecuador,ECU,2022-07-23,2623514.5
Ecuador,ECU,2022-07-24,2623812.5
Ecuador,ECU,2022-07-25,2623265.2
Ecuador,ECU,2022-07-26,2622587.2
Ecuador,ECU,2022-07-27,2621599
Ecuador,ECU,2022-07-28,2620609
Ecuador,ECU,2022-07-29,2619662.8
Ecuador,ECU,2022-07-30,2619766.8
Ecuador,ECU,2022-07-31,2620063.8
Ecuador,ECU,2022-08-01,2618742.5
Ecuador,ECU,2022-08-02,2617811.5
Ecuador,ECU,2022-08-03,2616624.2
Ecuador,ECU,2022-08-04,2615528.2
Ecuador,ECU,2022-08-05,2614706
Ecuador,ECU,2022-08-06,2614828
Ecuador,ECU,2022-08-07,2615129.8
Ecuador,ECU,2022-08-08,2614309.8
Ecuador,ECU,2022-08-09,2613529.5
Ecuador,ECU,2022-08-10,2612818.5
Ecuador,ECU,2022-08-11,2612105.5
Ecuador,ECU,2022-08-12,2612304.2
Ecuador,ECU,2022-08-13,2612565.2
Ecuador,ECU,2022-08-14,2612874
Ecuador,ECU,2022-08-15,2612113
Ecuador,ECU,2022-08-16,2611463.8
Ecuador,ECU,2022-08-17,2610605.8
Ecuador,ECU,2022-08-18,2609804.5
Ecuador,ECU,2022-08-19,2609171.5
Ecuador,ECU,2022-08-20,2609305.5
Ecuador,ECU,2022-08-21,2609614.2
Ecuador,ECU,2022-08-22,2608817.2
Ecuador,ECU,2022-11-18,2589943.2
Ecuador,ECU,2022-12-02,2585965.8
Ecuador,ECU,2022-12-07,2584731.2
Ecuador,ECU,2022-12-09,2584660
Ecuador,ECU,2022-12-15,2583093.2
Ecuador,ECU,2022-12-16,2582691.2
Ecuador,ECU,2022-12-22,2582443.5
Ecuador,ECU,2023-01-03,2586010
Ecuador,ECU,2023-01-06,2586721.8
Ecuador,ECU,2023-01-12,2587465
Ecuador,ECU,2023-01-13,2587548
Ecuador,ECU,2023-01-20,2588499.2
Ecuador,ECU,2023-01-27,2589499.5
Ecuador,ECU,2023-02-03,2590857.5
Ecuador,ECU,2023-02-10,2592686.8
Ecuador,ECU,2023-02-17,2594323
Ecuador,ECU,2023-02-24,2596586.2
Ecuador,ECU,2023-03-03,2597839.5
Ecuador,ECU,2023-03-10,2600286.8
Ecuador,ECU,2023-03-17,2601549
Ecuador,ECU,2023-03-31,2606840.2
Ecuador,ECU,2023-12-29,2711138.2
Egypt,EGY,2021-01-24,110246270
Egypt,EGY,2021-01-30,110271944
Egypt,EGY,2021-03-27,110360630
Egypt,EGY,2021-04-18,109964130
Egypt,EGY,2021-05-09,109654230
Egypt,EGY,2021-05-11,109593630
Egypt,EGY,2021-05-22,109201624
Egypt,EGY,2021-05-23,109127970
Egypt,EGY,2021-05-24,109040220
Egypt,EGY,2021-05-25,108977740
Egypt,EGY,2021-05-29,108554190
Egypt,EGY,2021-06-01,108356536
Egypt,EGY,2021-06-09,108037864
Egypt,EGY,2021-06-12,107939820
Egypt,EGY,2021-06-14,107801570
Egypt,EGY,2021-06-16,107771710
Egypt,EGY,2021-06-20,107591670
Egypt,EGY,2021-06-23,107502690
Egypt,EGY,2021-06-27,107449510
Egypt,EGY,2021-06-28,107441330
Egypt,EGY,2021-07-04,107409864
Egypt,EGY,2021-07-06,107411720
Egypt,EGY,2021-07-07,107408050
Egypt,EGY,2021-07-08,107408424
Egypt,EGY,2021-07-12,107379730
Egypt,EGY,2021-07-25,107369240
Egypt,EGY,2021-07-26,107372820
Egypt,EGY,2021-08-01,107314520
Egypt,EGY,2021-08-05,107275570
Egypt,EGY,2021-08-10,107255140
Egypt,EGY,2021-08-16,106846740
Egypt,EGY,2021-08-25,106097336
Egypt,EGY,2021-08-27,105599820
Egypt,EGY,2021-09-01,105056680
Egypt,EGY,2021-09-05,104343480
Egypt,EGY,2021-09-09,104199510
Egypt,EGY,2021-09-15,103559490
Egypt,EGY,2021-09-16,103148696
Egypt,EGY,2021-09-23,101746070
Egypt,EGY,2021-09-27,100832820
Egypt,EGY,2021-09-30,100257230
Egypt,EGY,2021-10-08,97855400
Egypt,EGY,2021-10-17,95955080
Egypt,EGY,2021-10-23,94731030
Egypt,EGY,2021-10-29,93565960
Egypt,EGY,2021-11-01,92990520
Egypt,EGY,2021-11-06,92077390
Egypt,EGY,2021-11-10,90436220
Egypt,EGY,2021-11-13,89819800
Egypt,EGY,2021-11-20,87953810
Egypt,EGY,2021-11-28,86201210
Egypt,EGY,2021-11-29,85716330
Egypt,EGY,2021-12-04,84367816
Egypt,EGY,2021-12-06,83696904
Egypt,EGY,2021-12-11,82169480
Egypt,EGY,2021-12-14,81206860
Egypt,EGY,2021-12-18,80187510
Egypt,EGY,2021-12-20,79637670
Egypt,EGY,2021-12-24,78659760
Egypt,EGY,2022-01-04,76462310
Egypt,EGY,2022-01-08,75911400
Egypt,EGY,2022-01-15,74949840
Egypt,EGY,2022-01-21,74328410
Egypt,EGY,2022-01-24,74051070
Egypt,EGY,2022-01-30,73613784
Egypt,EGY,2022-02-06,72802670
Egypt,EGY,2022-02-09,72654590
Egypt,EGY,2022-02-19,71928960
Egypt,EGY,2022-02-26,71277280
Egypt,EGY,2022-03-01,70869990
Egypt,EGY,2022-03-15,68387460
Egypt,EGY,2022-03-20,67617720
Egypt,EGY,2022-03-27,67061080
Egypt,EGY,2022-04-12,66369730
Egypt,EGY,2022-04-23,66082250
Egypt,EGY,2022-04-30,65944784
Egypt,EGY,2022-05-04,65927896
Egypt,EGY,2022-05-08,65881664
Egypt,EGY,2022-05-14,65779950
Egypt,EGY,2022-05-15,65760570
Egypt,EGY,2022-05-30,64621200
Egypt,EGY,2022-06-05,64648508
Egypt,EGY,2022-06-27,64316660
Egypt,EGY,2022-06-29,62210132
Egypt,EGY,2022-07-05,61900764
Egypt,EGY,2022-07-16,61715250
Egypt,EGY,2022-07-19,61317920
Egypt,EGY,2022-07-27,61035924
Egypt,EGY,2022-08-07,60745940
Egypt,EGY,2022-08-15,60640210
Egypt,EGY,2022-08-21,60500468
Egypt,EGY,2022-08-30,60388864
Egypt,EGY,2022-09-04,60336970
Egypt,EGY,2022-09-11,60305116
Egypt,EGY,2022-09-25,60252356
Egypt,EGY,2022-09-29,60095624
Egypt,EGY,2022-10-23,59768868
Egypt,EGY,2022-10-30,59757148
Egypt,EGY,2022-11-06,59739136
Egypt,EGY,2022-11-14,59746536
Egypt,EGY,2022-11-27,59754470
Egypt,EGY,2022-12-04,59762020
Egypt,EGY,2022-12-18,59779828
Egypt,EGY,2023-01-03,59845492
Egypt,EGY,2023-01-15,59848730
Egypt,EGY,2023-01-22,59856052
Egypt,EGY,2023-01-29,59881520
Egypt,EGY,2023-01-31,59696348
Egypt,EGY,2023-02-19,59042030
Egypt,EGY,2023-02-26,58723740
Egypt,EGY,2023-03-19,57921070
Egypt,EGY,2023-03-26,57818960
Egypt,EGY,2023-04-02,57660940
Egypt,EGY,2023-04-09,57584012
Egypt,EGY,2023-04-25,57474730
Egypt,EGY,2023-05-21,57413060
El Salvador,SLV,2021-02-17,6248033.5
El Salvador,SLV,2021-02-22,6242322.5
El Salvador,SLV,2021-02-25,6232496
El Salvador,SLV,2021-03-14,6224478.5
El Salvador,SLV,2021-03-17,6213652
El Salvador,SLV,2021-03-18,6208198
El Salvador,SLV,2021-03-21,6200883.5
El Salvador,SLV,2021-03-28,6180288
El Salvador,SLV,2021-03-31,6150606.5
El Salvador,SLV,2021-04-01,6130043
El Salvador,SLV,2021-04-02,6117247
El Salvador,SLV,2021-04-07,6090866
El Salvador,SLV,2021-04-09,6070981.5
El Salvador,SLV,2021-04-11,6051097.5
El Salvador,SLV,2021-04-13,5942787
El Salvador,SLV,2021-04-14,5895329.5
El Salvador,SLV,2021-04-15,5850149.5
El Salvador,SLV,2021-04-16,5806277.5
El Salvador,SLV,2021-04-17,5767806
El Salvador,SLV,2021-04-22,5619120
El Salvador,SLV,2021-04-23,5577296
El Salvador,SLV,2021-04-26,5533875.5
El Salvador,SLV,2021-04-27,5504104.5
El Salvador,SLV,2021-04-28,5476121
El Salvador,SLV,2021-04-29,5445348
El Salvador,SLV,2021-04-30,5412325.5
El Salvador,SLV,2021-05-04,5362318
El Salvador,SLV,2021-05-05,5335086
El Salvador,SLV,2021-05-06,5311034.5
El Salvador,SLV,2021-05-07,5293772.5
